Date,Close
3/27/2019 16:00:00,44.13
3/28/2019 16:00:00,44.31
3/29/2019 16:00:00,44.89
4/1/2019 16:00:00,45.57
4/2/2019 16:00:00,45.75
4/3/2019 16:00:00,47.16
4/4/2019 16:00:00,47.07
4/5/2019 16:00:00,47.74
4/8/2019 16:00:00,47.95
4/9/2019 16:00:00,47.32
4/10/2019 16:00:00,48.03
4/11/2019 16:00:00,47.89
4/12/2019 16:00:00,47.5
4/15/2019 16:00:00,46.18
4/16/2019 16:00:00,47.05
4/17/2019 16:00:00,46.82
4/18/2019 16:00:00,46.58
4/22/2019 16:00:00,47.12
4/23/2019 16:00:00,47.67
4/24/2019 16:00:00,47.79
4/25/2019 16:00:00,46.73
4/26/2019 16:00:00,44.52
4/29/2019 16:00:00,44.83
4/30/2019 16:00:00,45.25
5/1/2019 16:00:00,45.12
5/2/2019 16:00:00,45.8
5/3/2019 16:00:00,45.75
5/6/2019 16:00:00,44.96
5/7/2019 16:00:00,43.28
5/8/2019 16:00:00,43.48
5/9/2019 16:00:00,42.55
5/10/2019 16:00:00,42.21
5/13/2019 16:00:00,39.61
5/14/2019 16:00:00,40.51
5/15/2019 16:00:00,39.9
5/16/2019 16:00:00,40.05
5/17/2019 16:00:00,39.13
5/20/2019 16:00:00,37.94
5/21/2019 16:00:00,38.77
5/22/2019 16:00:00,38.05
5/23/2019 16:00:00,36.83
5/24/2019 16:00:00,36.29
5/28/2019 16:00:00,35.83
5/29/2019 16:00:00,35.09
5/30/2019 16:00:00,34.78
5/31/2019 16:00:00,33.87
6/3/2019 16:00:00,33.45
6/4/2019 16:00:00,35.75
6/5/2019 16:00:00,35.32
6/6/2019 16:00:00,35.95
6/7/2019 16:00:00,36.38
6/10/2019 16:00:00,37.11
6/11/2019 16:00:00,37.69
6/12/2019 16:00:00,36.55
6/13/2019 16:00:00,37.07
6/14/2019 16:00:00,36.16
6/17/2019 16:00:00,36.26
6/18/2019 16:00:00,38.22
6/19/2019 16:00:00,38.28
6/20/2019 16:00:00,38.53
6/21/2019 16:00:00,37.94
6/24/2019 16:00:00,38.17
6/25/2019 16:00:00,37.87
6/26/2019 16:00:00,39.82
6/27/2019 16:00:00,40.81
6/28/2019 16:00:00,41.06
7/1/2019 16:00:00,41.54
7/2/2019 16:00:00,40.56
7/3/2019 13:00:00,40.69
7/5/2019 16:00:00,40.06
7/8/2019 16:00:00,39.3
7/9/2019 16:00:00,39.33
7/10/2019 16:00:00,40.02
7/11/2019 16:00:00,41.57
7/12/2019 16:00:00,41.9
7/15/2019 16:00:00,41.82
7/16/2019 16:00:00,41.77
7/17/2019 16:00:00,42.43
7/18/2019 16:00:00,42.55
7/19/2019 16:00:00,42.11
7/22/2019 16:00:00,42.83
7/23/2019 16:00:00,43.92
7/24/2019 16:00:00,44.67
7/25/2019 16:00:00,43.35
7/26/2019 16:00:00,43.77
7/29/2019 16:00:00,43.71
7/30/2019 16:00:00,43.86
7/31/2019 16:00:00,42.18
8/1/2019 16:00:00,41.23
8/2/2019 16:00:00,40.3
8/5/2019 16:00:00,37.7
8/6/2019 16:00:00,38.09
8/7/2019 16:00:00,38.47
8/8/2019 16:00:00,39.57
8/9/2019 16:00:00,38.55
8/12/2019 16:00:00,37.86
8/13/2019 16:00:00,39.01
8/14/2019 16:00:00,37.52
8/15/2019 16:00:00,37.19
8/16/2019 16:00:00,39.89
8/19/2019 16:00:00,42.7
8/20/2019 16:00:00,41.97
8/21/2019 16:00:00,42.81
8/22/2019 16:00:00,42.87
8/23/2019 16:00:00,40.61
8/26/2019 16:00:00,41.36
8/27/2019 16:00:00,40.45
8/28/2019 16:00:00,40.31
8/29/2019 16:00:00,41.75
8/30/2019 16:00:00,41.88
9/3/2019 16:00:00,41.04
9/4/2019 16:00:00,42.19
9/5/2019 16:00:00,44.94
9/6/2019 16:00:00,44.66
9/9/2019 16:00:00,45.13
9/10/2019 16:00:00,45.8
9/11/2019 16:00:00,46.08
9/12/2019 16:00:00,46.07
9/13/2019 16:00:00,45.49
9/16/2019 16:00:00,45.05
9/17/2019 16:00:00,45.27
9/18/2019 16:00:00,45
9/19/2019 16:00:00,44.24
9/20/2019 16:00:00,43.17
9/23/2019 16:00:00,43.71
9/24/2019 16:00:00,43.13
9/25/2019 16:00:00,44.56
9/26/2019 16:00:00,44.34
9/27/2019 16:00:00,42.94
9/30/2019 16:00:00,43.52
10/1/2019 16:00:00,43.5
10/2/2019 16:00:00,43.26
10/3/2019 16:00:00,45.33
10/4/2019 16:00:00,45.49
10/7/2019 16:00:00,46.08
10/8/2019 16:00:00,44.31
10/9/2019 16:00:00,45.18
10/10/2019 16:00:00,45.76
10/11/2019 16:00:00,46.5
10/14/2019 16:00:00,46.63
10/15/2019 16:00:00,49.09
10/16/2019 16:00:00,48.55
10/17/2019 16:00:00,48.57
10/18/2019 16:00:00,47.62
10/21/2019 16:00:00,49
10/22/2019 16:00:00,48.9
10/23/2019 16:00:00,48.77
10/24/2019 16:00:00,49.22
10/25/2019 16:00:00,51.14
10/28/2019 16:00:00,51.7
10/29/2019 16:00:00,50.73
10/30/2019 16:00:00,50.75
10/31/2019 16:00:00,50.26
11/1/2019 16:00:00,50.65
11/4/2019 16:00:00,52.63
11/5/2019 16:00:00,52.4
11/6/2019 16:00:00,51.91
11/7/2019 16:00:00,52.09
11/8/2019 16:00:00,51.95
11/11/2019 16:00:00,52.05
11/12/2019 16:00:00,52.4
11/13/2019 16:00:00,52.14
11/14/2019 16:00:00,52.45
11/15/2019 16:00:00,51.05
11/18/2019 16:00:00,53.07
11/19/2019 16:00:00,52
11/20/2019 16:00:00,52.8
11/21/2019 16:00:00,52.55
11/22/2019 16:00:00,52.72
11/25/2019 16:00:00,55.3
11/26/2019 16:00:00,54.25
11/27/2019 16:00:00,54.56
11/29/2019 13:00:00,54.19
12/2/2019 16:00:00,52.31
12/3/2019 16:00:00,51.92
12/4/2019 16:00:00,52.36
12/5/2019 16:00:00,52.19
12/6/2019 16:00:00,53.04
12/9/2019 16:00:00,53.04
12/10/2019 16:00:00,53.5
12/11/2019 16:00:00,54.34
12/12/2019 16:00:00,56.02
12/13/2019 16:00:00,56
12/16/2019 16:00:00,56.29
12/17/2019 16:00:00,57.07
12/18/2019 16:00:00,57.38
12/19/2019 16:00:00,58.87
12/20/2019 16:00:00,59.84
12/23/2019 16:00:00,59.71
12/24/2019 13:00:00,59.66
12/26/2019 16:00:00,59.8
12/27/2019 16:00:00,59.22
12/30/2019 16:00:00,58.08
