Date,NVDA,WDAY,TSLA
2019-04-09 16:00:00,-0.013138686131386912,0.019721019721019806,-0.0032942898975110158
2019-04-10 16:00:00,0.015004226542688182,0.02253668763102712,0.013771575468233488
2019-04-11 16:00:00,-0.0029148448886112677,0.003946694003075457,-0.027712370947292175
2019-04-12 16:00:00,-0.008143662560033404,-0.0006126512482769186,-0.002608047690014881
2019-04-15 16:00:00,-0.027789473684210586,-0.014508301404853152,-0.004856182293612177
2019-04-16 16:00:00,0.018839324382849743,0.01492924161526088,0.026088588588588646
2019-04-17 16:00:00,-0.0048884165781083455,-0.02436283773430703,-0.007682458386683799
2019-04-18 16:00:00,-0.005126014523707867,-0.016699822008166665,0.007373271889400845
2019-04-22 16:00:00,0.011592958351223759,0.008198903263589408,-0.038426349496797796
2019-04-23 16:00:00,0.011672325976231024,0.030786291387231213,0.004376784015223567
