Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Algo 1,Algo 2,Market Close,rf_rate
2015-05-15,0.0033920266723943,0.0003474348051166,0.0023302215510598,0.0050319922569463,0.001844642761512,0.0023926405988361,-0.003038699981213644,2.2222222222222225e-06
2015-05-18,0.0010253974552416,0.0043210574369816,0.0023330809323944,0.0022995433279806,-0.0078292436109433,0.0029215930487483,0.0006438484277409007,2.2222222222222225e-06
2015-05-19,-0.0010986550208031,-0.0005936723741751,0.0020777319802192,-0.0008251846147441,-5.024590557255876e-05,-0.0032028581546496,0.000931392149022825,2.2222222222222225e-06
2015-05-20,-0.00187322522105,0.0012737433760576,0.000438294270503,0.0011624618002081,-0.0043401918259833,-0.0015009010588623,-0.0023324354004561343,2.2222222222222225e-06
2015-05-21,0.0022246065635478,0.0031779984819315,0.000917472919973,0.0045967601396483,0.0068659280918244,-0.0001623960845474,0.002238883192384078,2.2222222222222225e-06
2015-05-22,0.0005417585388527,0.0002920612691308,0.0007344149843024,0.0052675523121386,-0.0077803384528139,-0.0038920822617498,0.01038874631689013,2.2222222222222225e-06
2015-05-26,-0.0087183050715462,0.0009676449529909,-0.0071670845846161,-0.0033622585324445,-0.0044714691769289,-0.0099125277894247,-0.009079435643377876,2.2222222222222225e-06
2015-05-27,0.0055359386954314,0.0033826799417824,0.0058313806272003,0.0035053789962962,0.0009350704815307,0.0105247163147068,0.0012683952678012034,1.1111111111111112e-06
2015-05-28,-0.0015987359927381,0.0006190338596203,-0.0014913963106043,-0.0089094782297701,0.00308741404509,0.0012515719598218,0.006358576248345127,1.1111111111111112e-06
2015-05-29,-0.0015331167678223,5.871445534610942e-05,-0.0049733398711311,-0.0054978282539692,-0.0017153963217032,-0.0053203283875904,-0.0020551869793959954,1.1111111111111112e-06
2015-06-01,0.0020812756386008,-0.0001129622161173,0.0008367055129891,0.0029157613744033,-0.0064651663465745,0.0008982739381267,0.001009670079636038,2.2222222222222225e-06
2015-06-02,0.0032039090197975,0.0004800749450011,-0.001260948788421,0.0007174833664982,0.0075610352620973,0.0016032625568365,-0.0021144049156366362,1.1111111111111112e-06
2015-06-03,0.0032481712743563,-7.993925359195408e-05,0.0010133703493921,0.0010169903682866,-0.0059058249601278,0.0074844821583316,0.00869818306740977,2.2222222222222225e-06
2015-06-04,-0.0058055596798609,-0.0040540950548975,-0.0095483992368136,-0.0098744786443496,-0.0029278761770681,-0.0086296938511652,0.0014382439089652976,2.2222222222222225e-06
2015-06-05,0.0022242066179463,0.0012237037820321,-0.0009672850539865,0.0103813245724373,-0.0083715844615953,0.0030246087854248,0.006516678850371216,3.333333333333333e-06
2015-06-08,-0.0100531375829966,-0.0034606281682477,-0.0074020334703369,-0.0063319444060236,0.0009587272496654,-0.0025070533047749,-0.00041823906929783217,2.2222222222222225e-06
2015-06-09,0.0003084132946717,0.0002508456712981,0.0005412156216157,-0.001595341432684,0.0021696836682874,-0.0038343926223105,-0.011899106973209173,2.2222222222222225e-06
2015-06-10,0.0095067659710008,0.0049111959487089,0.008996315002,0.0125988169148396,0.0028595787762313,0.0101372068613743,-0.0017355348387280145,2.2222222222222225e-06
2015-06-11,-0.0002930653016161,0.0017059472901641,0.0041412631827839,0.0004913190227773,-0.0018329767023758,0.002096154320553,0.007043565046726208,1.1111111111111112e-06
2015-06-12,-0.0021077469462302,-0.0024344614636181,-0.005533909292536,0.0042559731050202,0.0004930148192941,0.0001634016718499,0.0046439554218660195,2.2222222222222225e-06
2015-06-15,-0.0034004521583481,-0.0015512287181937,-0.0048545103186522,-0.007897064302326,-0.002815044198651,-0.00258656601095,-0.005657614165978986,2.2222222222222225e-06
2015-06-16,0.0010892881912969,-0.0001286393454305,0.0026380277935635,0.001090837538489,-0.0021160676881708,-3.500471278099672e-05,-0.0019757765039706277,1.1111111111111112e-06
2015-06-17,-0.0017146754766553,-0.0023327440928038,0.0008381826517656,0.0008711225471376,0.003206079039206,-0.0017825054649327,-0.009805585412306028,1.1111111111111112e-06
2015-06-18,0.0038682653593236,0.0048044500873116,0.0083632860096027,0.0032893952099657,-0.0003253639934527,0.007018101457953,0.005331778823596256,1.1111111111111112e-06
2015-06-19,-0.0017989285486978,-0.0009096672063709,-0.0015430312899998,-0.0094322827996914,0.006584007717959,-0.0039136092348209,-0.006057893869091058,1.1111111111111112e-06
2015-06-22,0.0063022910874153,0.0023973481372536,0.0036006319791481,0.0019214230173629,-0.0021422810120427,0.0057579182190196,-0.0006355333772714022,1.1111111111111112e-06
2015-06-23,0.0008716758003386,0.0012003345277671,-0.000382513520622,0.0030669723561185,0.00305399892676,0.0019697060403537,0.00740782896546488,1.1111111111111112e-06
2015-06-24,-0.0056936186676936,-0.004625271523923,-0.009462694006868,-0.0057251209992539,0.0037897129328542,-0.0072859850546111,0.002982433608744728,1.1111111111111112e-06
2015-06-25,0.0016993342251063,0.0015946974013278,-0.0016461083440371,-0.0082474246937597,-0.0075975892915687,-4.783725622578668e-05,0.0003901993347577015,1.1111111111111112e-06
2015-06-26,-0.0105980044906435,-0.004985520085365,0.0039858048589689,-0.0051029361356617,0.0033622753534051,-0.0027042172871815,0.021310822106879623,1.1111111111111112e-06
2015-06-29,-0.019128767248069,-0.0068352063660604,-0.0193837201229795,-0.0199965854164745,0.0009025374031284,-0.0237357616344671,-0.002651337059100145,2.2222222222222225e-06
2015-06-30,0.0060732714596183,0.0015495993638208,0.0040713300095118,0.0118255339992809,0.0025243842309771,0.007394596874308,-0.0068883518980273895,1.1111111111111112e-06
2015-07-01,-0.0013646833000299,0.0021003932194809,0.0058147155608716,-0.0013042615337074,-0.0078468825632183,0.0027241895927337,0.0003081693775941474,1.1111111111111112e-06
2015-07-02,0.0006127121282701,-0.0001386479499814,-0.0017814596172492,-0.009721227599883,-0.0020046582839906,-0.0051723465905968,0.003876718420696479,1.1111111111111112e-06
2015-07-06,-0.0058700234107754,-0.0021857278491831,-0.0010826389099923,-0.005799069714534,-0.0146383225833803,-0.0049580218925801,-0.0060441830743656055,2.2222222222222225e-06
2015-07-07,0.0005972888032872,0.0039615779177302,0.0046522923280312,-0.0076335019728608,-0.0046108451026655,-0.0025190735887469,0.016934743096136184,2.2222222222222225e-06
2015-07-08,-0.0172114624550954,-0.007654141885372,-0.0147876976629111,-0.0117367336502091,-0.0138534862145333,-0.0155281315576059,-0.002257094247090863,2.2222222222222225e-06
2015-07-09,0.0074719832249858,0.0038865165436641,0.0004408388887926,0.0176695280833654,0.0140903828845182,0.0036235786214499,-0.012188074852404363,3.333333333333333e-06
2015-07-10,0.0089689618095223,0.0035885156191668,0.0136049416150834,0.0070150031028719,0.0033620882017883,0.0143813804144262,-0.010944941893693994,1.1111111111111112e-06
2015-07-13,0.0079459201107512,0.0011493317845319,0.0086581171661865,0.0101784831724316,0.0042153441428367,0.0085753102766452,-0.004438206509369547,2.2222222222222225e-06
2015-07-14,0.0048719790911935,0.0044674723106268,0.0028884323232309,0.0018555539354889,0.0054651310834491,0.0030583525266274,0.0007402486476226766,1.1111111111111112e-06
2015-07-15,-0.0082641151480948,-0.0042955589271318,-0.0023444400472812,-0.0101634109444548,-0.0094679964783418,-0.0041879506008923,-0.007950891827387063,2.2222222222222225e-06
2015-07-16,0.0026830895835052,-0.0021700757501152,0.0039348196862207,0.0148348193002685,-0.0079253729271855,0.0072723017861726,-0.0011050295301509028,2.2222222222222225e-06
2015-07-17,-0.0016621136742634,-0.0036650670193003,0.0011084694645147,0.0084521898936349,-0.0091701758389532,-0.0013518308764085,-0.0007705753002424931,3.333333333333333e-06
2015-07-20,-0.0082166558631863,-0.0033487560389712,0.0013445913636489,-0.0046704954671858,-0.0132429079130205,-0.0062275520363181,0.004279896753978996,4.444444444444445e-06
2015-07-21,0.0008684090936226,0.0007306553460315,-0.0060456435500153,-0.0016778177368638,6.897566179547843e-05,-0.0041918382496518,0.0023933968734479727,3.333333333333333e-06
2015-07-22,-0.0020527202808218,-0.0013375215946421,0.0012713613452361,0.0017261405721773,-0.0111065996914104,0.0011765765529025,0.005708441357657579,4.444444444444445e-06
2015-07-23,0.0027675343519104,-0.0016768631690191,-0.0020899773568288,-0.0109457771936842,-0.0009967990600946,-0.0074805528497624,0.010819128218690688,3.333333333333333e-06
2015-07-24,-0.0111613105592158,-0.0057012630043266,-0.0033705064151774,-0.0097821802591218,0.0028234445898436,-0.0117615617087076,0.005808554680698741,4.444444444444445e-06
2015-07-27,-0.0089455581846481,-0.0125914598162877,-0.0081067808984213,-0.0188040045285843,-0.0045807123233966,-0.0101657278850766,-0.012234563477845461,5.555555555555556e-06
2015-07-28,0.0085965493382988,0.0021593795992267,0.0070263214939414,0.0081626620156918,0.0105670337610266,0.0063454818210594,-0.0072655875783114166,5.555555555555556e-06
2015-07-29,0.0076621201719171,0.003381917461467,0.007917431599953,0.0036070570897819,0.0119917367646337,0.0037214281844194,-2.8454494150231824e-05,6.666666666666666e-06
2015-07-30,0.0002326894302369,0.002115519129906,0.0031602072876077,-0.002041578886225,-0.0022629505255006,0.0029343519375407,0.00227678910943796,7.77777777777778e-06
2015-07-31,-0.0028881156472861,-0.0010387294456383,-0.0018344967904995,-0.0001924232936356,-0.0030184678757305,0.0035677123049505,0.002764484947856083,8.88888888888889e-06
2015-08-03,-0.0046030065186459,-0.0019836515055434,0.0013597158422617,-3.612037916622679e-05,-0.0096124722698902,-0.00572834550996,0.0022547914317925244,8.88888888888889e-06
2015-08-04,0.0013422619316794,-0.0102183351184769,0.000684350483225,-0.0033542981059566,-0.002919740836584,-0.0002841130242365,-0.003104998476074372,8.88888888888889e-06
2015-08-05,0.0042187902665833,-0.0037603713774784,0.0017999881724748,0.0043770334952137,-0.0037093677628454,0.0013627377435395,0.00781354988577232,8.88888888888889e-06
2015-08-06,0.0004459722559202,-0.0038220250834006,-0.005835758787857,-0.0028377514092816,0.0105917365224123,-0.0120112253488114,0.0028831760181364796,4.444444444444445e-06
2015-08-07,-0.0050177210890901,0.0020527169348978,-0.0014149680713723,-0.0077473590569925,-0.0003742792497782,0.013425255678659,-0.012646256498968667,6.666666666666666e-06
2015-08-10,0.014225877694016,0.0108110958273897,0.0089460548648991,0.0052625028156167,0.0070616009742603,0.0107735753254248,0.009649387976411461,1.3333333333333332e-05
2015-08-11,0.0,0.0,0.0,0.0,-0.0119181140289646,-0.0031265295005528,-0.0009491622923707421,1.1111111111111112e-05
2015-08-12,0.0,0.0,0.0,0.0,0.0030255267078849,0.0024370018077077,0.0012767652719845035,1.1111111111111112e-05
2015-08-13,0.0,0.0,0.0,0.0,-0.0034472367830541,-0.0047320437124879,-0.003896650315078798,1.1111111111111112e-05
2015-08-14,0.0004014329095238,-0.0004131365407969,0.0043298176651334,0.0122451666204392,-0.0050433460444753,0.0017747140964199,-0.0051844523506021645,1e-05
2015-08-17,0.004449469750561,0.0046958346383476,0.003442328894982,-0.0052224796651456,0.0009457405771867,0.0033876843981401,0.0026324323293211993,1.1111111111111112e-05
2015-08-18,-0.0063552260379856,-0.0001739040416641,-0.0017215852939859,-0.0127491691594796,-0.0059186066350319,-0.0037756883543136,0.008323676073879183,7.77777777777778e-06
2015-08-19,-0.0079153266027215,-0.0059297446070128,-0.0028015206690786,-0.006636527365591,-0.0151951137379905,0.0024005654390368,0.021554921330431798,5.555555555555556e-06
2015-08-20,-0.0192363543252334,-0.0145263265457383,-0.0193403608791747,-0.0471084866882477,-0.0140214497537477,-0.0188803903858389,0.03289884265484111,2.2222222222222225e-06
2015-08-21,-0.0168518639853798,-0.0099365413003309,-0.0273729927693409,-0.0191403746040419,0.0034304570172444,-0.0153383809249042,0.04103084179779315,3.333333333333333e-06
2015-08-24,-0.0294255291318522,-0.0152186247717422,-0.0293808902668314,-0.0389004275650541,0.0015105490226159,-0.0369370225650012,0.01370735860270611,6.666666666666666e-06
2015-08-25,-0.0067696488013989,-0.0049440401875742,-0.0061704572725913,0.0227181169703609,0.0101679998701381,-0.0010844410037497,-0.037567443610184936,7.77777777777778e-06
2015-08-26,0.0222459994139396,0.0164868051863875,0.0290210375825552,0.0314081953914344,0.0193707068762799,0.0199086673911123,-0.02372136079611198,6.666666666666666e-06
2015-08-27,0.024140402299537,0.0118211190590187,0.0174016490765966,0.0399676770065244,0.0311198638179391,0.0223471214695106,-0.0006083856662325582,6.666666666666666e-06
2015-08-28,0.0041079058863915,-0.0004378957807743,-0.0016473676605409,-0.0071372012236643,0.017295561784119,0.0128359755475359,0.008462716384914248,6.666666666666666e-06
2015-08-31,-0.0039311448420992,-0.003050456256238,-0.0049772456595746,-0.0196495105038709,0.0036303395404617,-0.0014873930147613,0.03047783264101156,8.88888888888889e-06
2015-09-01,-0.0189798657497365,-0.0124392858776976,-0.0229972837514015,-0.0375770309023074,-0.0058341056865521,-0.0226563750832875,-0.01796434838828853,3.333333333333333e-06
2015-09-02,0.0124224031090105,0.0049315281983717,0.0113216960165827,0.0077459001568289,0.0072886499038103,0.0113593600853226,-0.0011634283722765648,3.333333333333333e-06
2015-09-03,0.00287860638566,-0.0014261086997603,0.0051524973377028,-0.0090522806472097,0.0013828780787285,-0.0016801115355354,0.015568232685481131,2.2222222222222225e-06
2015-09-04,-0.0097521109157133,-0.0013929281610819,-0.0115533863088906,-0.0297776474591368,-0.0084722282948098,-0.0057951454831565,-0.024469257290254398,2.2222222222222225e-06
2015-09-08,0.0150547795090687,0.0089843542343635,0.0162589673906368,0.0150843895775052,0.001223448060151,0.0159723713113408,0.014093427529813907,6.666666666666666e-06
2015-09-09,-0.0067329129834396,-0.0108759140253493,-0.0091489260976259,0.0107272623742549,0.0076930149795172,-0.0077350991499108,-0.0052502445845648005,3.333333333333333e-06
2015-09-10,0.0016802436866323,-0.0004966261492164,0.0015359719957781,-0.0060151888317072,-0.0052180022537554,0.0042623168616086,-0.004466994722215123,2.2222222222222225e-06
2015-09-11,0.0014604215526949,0.0022058291195974,0.0031675611245696,0.003707805011589,0.0055965807751669,0.0015457629863049,0.004106439737228795,4.444444444444445e-06
2015-09-14,-0.0032583153545214,0.0006724285735164,-0.0033331435457031,-0.0073336931221258,0.0035995600748318,-0.0027168015172621,-0.012668786556728984,7.77777777777778e-06
2015-09-15,0.0057295034575473,0.0078112049984522,0.0082145165662665,0.0216236094622273,0.0021187365500281,0.0083259600800113,-0.008630237907893967,7.77777777777778e-06
2015-09-16,0.0104035918304279,0.0031231434793241,0.0047143491127774,0.0348132206216822,0.0159452888278449,0.0098918158267974,0.0025675811476233434,6.666666666666666e-06
2015-09-17,0.0041728366279101,0.0026898193698274,0.0002334548873743,0.0077672685573229,-0.0043308643032911,0.0037242600981843,0.01642977891043551,1.1111111111111112e-06
2015-09-18,-0.0118079045953961,-0.0081244304314147,-0.012255813778895,-0.0175817691476649,0.0234271658866259,-0.0125999769899877,-0.004545061693874364,-1.1111111111111112e-06
2015-09-21,-0.0051889228412872,-0.0083698374353038,0.0067566128460339,-0.0063523922576502,-0.0019229029678795,-0.0002708260577642,0.012472075522200532,1.1111111111111112e-06
2015-09-22,-0.014365924670731,-0.004426876033399,-0.0109577963169992,-0.0146061181519673,0.0030556908894035,-0.0136791554930769,0.0020528585281314182,-1.1111111111111112e-06
2015-09-23,-0.0069669285363641,-0.0050434512647962,0.0013443228632177,-0.0150644402115265,-0.010264263616162,-0.0050405924104465,0.003374322030389676,1.1111111111111112e-06
2015-09-24,-0.0061865550664297,-0.0003136912824283,-0.0089663714514516,0.0186746851547225,-0.0027787811479072,0.0006934313307193,0.0004659977010779137,1.1111111111111112e-06
2015-09-25,-0.0087050681929173,-0.011242272564677,-0.0031896088830997,0.0014496112138708,-0.0015096362737217,-0.0107609160270235,0.026342220356366575,-1.1111111111111112e-06
2015-09-28,-0.0305262440000023,-0.0302816340133375,-0.0264304113408576,-0.0304850181412368,-0.017165252890895,-0.0261661304443257,-0.0012313636822020024,1.1111111111111112e-06
2015-09-29,-0.0040792523293532,-0.0083388893083073,0.0035016542216805,-0.0046578319086515,-0.0136916508550988,-0.0072790724873269,-0.018718457524101173,1.1111111111111112e-06
2015-09-30,0.0177040067631615,0.0168451180086908,0.0118725464867717,0.0351663873113063,0.0209163838172482,0.0153487509127892,-0.001970038777016514,-1.1111111111111112e-06
2015-10-01,0.0040774738315678,0.0086187848986671,0.0016114176361519,0.0100709042675921,0.0092186328651896,-0.0039873658401381,-0.01411323384716301,-2.2222222222222225e-06
2015-10-02,0.0177177914726458,0.0145843821217179,0.0090933722788275,0.0351046396470309,0.025402419908945,0.0131439459799717,-0.017961299413703724,0.0
2015-10-05,0.0162855599548794,-1.9535477035037552e-05,0.0155646744673261,0.0123176116031482,0.0263812204189235,0.0192777344469489,0.0036011556022466085,1.1111111111111112e-06
2015-10-06,0.0008116137483444,-0.0009687147729675,-0.0051723947314099,-0.0164683168048699,-0.0034798941721256,0.0005338456435682,-0.007971620829429371,0.0
2015-10-07,0.0105382067081112,0.0006526755414519,0.0089958198041377,0.0057664121205596,0.0064180578694699,0.012415636215735,-0.008741302156022313,0.0
2015-10-08,0.0060261057178994,0.0062198837376039,0.0032623659173323,0.0119851522055292,-0.0136540518525213,0.0124466900489032,-0.0007246053134414288,-1.1111111111111112e-06
2015-10-09,0.0011659071735174,-0.0011165252988558,0.0003197216152877,0.0104053248914737,0.0094675663564107,0.001960737078522,-0.0012738790360156127,1.1111111111111112e-06
2015-10-13,-0.0089540283915837,-0.0113968954085571,-0.0037319066249346,-0.026305707154107,0.001488354945183,-0.0097751793068304,0.004738647304236121,1.1111111111111112e-06
2015-10-14,0.0003246148469899,0.0044923384508448,-0.0046805498416104,-0.0183797235714814,-0.0035588522727205,-0.0028342277899963,-0.014635399681796168,0.0
2015-10-15,0.0114458269404498,0.0062059480577156,0.0184723299907882,0.0025571516728444,-0.0016525751541941,0.0159045718757823,-0.004549680046824767,1.1111111111111112e-06
2015-10-16,0.00394091652292,0.0041566912502568,0.0061729030713504,0.0052429666156579,0.0063593487509062,-0.0037778999933971,-0.00027044835419887114,1.1111111111111112e-06
2015-10-19,-0.0043179072291981,-0.0017560470763041,0.0004598278962375,0.0071450256550706,0.0098011315796733,-0.0030414761487968,0.0014231055215510047,2.2222222222222225e-06
2015-10-20,-0.0023282103482096,-0.0088783428542704,0.0014147514067792,-0.0088209025832868,-0.0128670419316376,0.0117394896816993,0.005859510436169391,2.2222222222222225e-06
2015-10-21,-0.0139343859194586,-0.0101111090337313,-0.0069079910145434,-0.015733696071561,-0.0004108772993628,-0.013079035015168,-0.01635558413844518,1.1111111111111112e-06
2015-10-22,0.0098995431700148,-0.0082216603733221,0.0063102454186563,0.0078917564766096,0.0018050253760957,0.0067452018099946,-0.010910054694841298,0.0
2015-10-23,0.0120224885162205,0.0182844409879803,0.0081142251736665,0.0170935301864911,4.224250235884773e-05,0.00527816844761,0.0019167817379464047,1.1111111111111112e-06
